GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Average family size -- - Total:,Average family size -- - Total: - Under 18 years,Average family size -- - Total: - 18 years and over
1000000US121130101001000,121130101001000,"Block 1000, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001001,121130101001001,"Block 1001, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001002,121130101001002,"Block 1002, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001003,121130101001003,"Block 1003, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001004,121130101001004,"Block 1004, Block Group 1, Census Tract 101, Santa Rosa County, Florida",2.75,0.50,2.25
1000000US121130101001005,121130101001005,"Block 1005, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001006,121130101001006,"Block 1006, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001007,121130101001007,"Block 1007, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001008,121130101001008,"Block 1008, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001009,121130101001009,"Block 1009, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001010,121130101001010,"Block 1010, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001011,121130101001011,"Block 1011, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001012,121130101001012,"Block 1012, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001013,121130101001013,"Block 1013, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001014,121130101001014,"Block 1014, Block Group 1, Census Tract 101, Santa Rosa County, Florida",0.00,0.00,0.00
1000000US121130101001015,121130101001015,"Block 1015, Block Group 1, Census Tract 101, Santa Rosa County, Florida",2.63,0.38,2.25
1000000US121130101001016,121130101001016,"Block 1016, Block Group 1, Census Tract 101, Santa Rosa County, Florida",3.20,1.00,2.20
