GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Median age -- - Both sexes,Median age -- - Male,Median age -- - Female
1000000US121219701001000,121219701001000,"Block 1000, Block Group 1, Census Tract 9701, Suwannee County, Florida",46.0,46.5,45.0
1000000US121219701001001,121219701001001,"Block 1001, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001002,121219701001002,"Block 1002, Block Group 1, Census Tract 9701, Suwannee County, Florida",58.0,48.5,67.5
1000000US121219701001003,121219701001003,"Block 1003, Block Group 1, Census Tract 9701, Suwannee County, Florida",51.5,54.5,48.5
1000000US121219701001004,121219701001004,"Block 1004, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001005,121219701001005,"Block 1005, Block Group 1, Census Tract 9701, Suwannee County, Florida",30.5,27.0,37.0
1000000US121219701001006,121219701001006,"Block 1006, Block Group 1, Census Tract 9701, Suwannee County, Florida",45.5,41.5,47.5
1000000US121219701001007,121219701001007,"Block 1007, Block Group 1, Census Tract 9701, Suwannee County, Florida",32.5,34.0,30.5
1000000US121219701001008,121219701001008,"Block 1008, Block Group 1, Census Tract 9701, Suwannee County, Florida",44.8,47.5,44.5
1000000US121219701001009,121219701001009,"Block 1009, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001010,121219701001010,"Block 1010, Block Group 1, Census Tract 9701, Suwannee County, Florida",44.3,45.5,41.8
1000000US121219701001011,121219701001011,"Block 1011, Block Group 1, Census Tract 9701, Suwannee County, Florida",54.5,54.8,49.5
1000000US121219701001012,121219701001012,"Block 1012, Block Group 1, Census Tract 9701, Suwannee County, Florida",34.8,34.5,46.0
1000000US121219701001013,121219701001013,"Block 1013, Block Group 1, Census Tract 9701, Suwannee County, Florida",53.5,50.5,69.5
1000000US121219701001014,121219701001014,"Block 1014, Block Group 1, Census Tract 9701, Suwannee County, Florida",55.5,59.5,51.5
1000000US121219701001015,121219701001015,"Block 1015, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001016,121219701001016,"Block 1016, Block Group 1, Census Tract 9701, Suwannee County, Florida",40.0,32.5,40.0
1000000US121219701001017,121219701001017,"Block 1017, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001018,121219701001018,"Block 1018, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001019,121219701001019,"Block 1019, Block Group 1, Census Tract 9701, Suwannee County, Florida",25.5,27.5,24.5
1000000US121219701001020,121219701001020,"Block 1020, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001021,121219701001021,"Block 1021, Block Group 1, Census Tract 9701, Suwannee County, Florida",63.8,60.0,66.5
1000000US121219701001022,121219701001022,"Block 1022, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001023,121219701001023,"Block 1023, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001024,121219701001024,"Block 1024, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001025,121219701001025,"Block 1025, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001026,121219701001026,"Block 1026, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001027,121219701001027,"Block 1027, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001028,121219701001028,"Block 1028, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001029,121219701001029,"Block 1029, Block Group 1, Census Tract 9701, Suwannee County, Florida",37.7,36.0,41.0
1000000US121219701001030,121219701001030,"Block 1030, Block Group 1, Census Tract 9701, Suwannee County, Florida",24.5,21.8,48.5
1000000US121219701001031,121219701001031,"Block 1031, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001032,121219701001032,"Block 1032, Block Group 1, Census Tract 9701, Suwannee County, Florida",36.3,34.5,37.3
1000000US121219701001033,121219701001033,"Block 1033, Block Group 1, Census Tract 9701, Suwannee County, Florida",0.0,0.0,0.0
1000000US121219701001034,121219701001034,"Block 1034, Block Group 1, Census Tract 9701, Suwannee County, Florida",38.5,36.2,43.5
