GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US121270801001000,121270801001000,"Block 1000, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001001,121270801001001,"Block 1001, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001002,121270801001002,"Block 1002, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001003,121270801001003,"Block 1003, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001004,121270801001004,"Block 1004, Block Group 1, Census Tract 801, Volusia County, Florida",1
1000000US121270801001005,121270801001005,"Block 1005, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001006,121270801001006,"Block 1006, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001007,121270801001007,"Block 1007, Block Group 1, Census Tract 801, Volusia County, Florida",24
1000000US121270801001008,121270801001008,"Block 1008, Block Group 1, Census Tract 801, Volusia County, Florida",11
1000000US121270801001009,121270801001009,"Block 1009, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001010,121270801001010,"Block 1010, Block Group 1, Census Tract 801, Volusia County, Florida",104
1000000US121270801001011,121270801001011,"Block 1011, Block Group 1, Census Tract 801, Volusia County, Florida",24
1000000US121270801001012,121270801001012,"Block 1012, Block Group 1, Census Tract 801, Volusia County, Florida",52
1000000US121270801001013,121270801001013,"Block 1013, Block Group 1, Census Tract 801, Volusia County, Florida",7
1000000US121270801001014,121270801001014,"Block 1014, Block Group 1, Census Tract 801, Volusia County, Florida",1
1000000US121270801001015,121270801001015,"Block 1015, Block Group 1, Census Tract 801, Volusia County, Florida",23
1000000US121270801001016,121270801001016,"Block 1016, Block Group 1, Census Tract 801, Volusia County, Florida",15
1000000US121270801001017,121270801001017,"Block 1017, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001018,121270801001018,"Block 1018, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001019,121270801001019,"Block 1019, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001020,121270801001020,"Block 1020, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001021,121270801001021,"Block 1021, Block Group 1, Census Tract 801, Volusia County, Florida",194
1000000US121270801001022,121270801001022,"Block 1022, Block Group 1, Census Tract 801, Volusia County, Florida",64
1000000US121270801001023,121270801001023,"Block 1023, Block Group 1, Census Tract 801, Volusia County, Florida",3
1000000US121270801001024,121270801001024,"Block 1024, Block Group 1, Census Tract 801, Volusia County, Florida",16
1000000US121270801001025,121270801001025,"Block 1025, Block Group 1, Census Tract 801, Volusia County, Florida",14
1000000US121270801001026,121270801001026,"Block 1026, Block Group 1, Census Tract 801, Volusia County, Florida",12
1000000US121270801001027,121270801001027,"Block 1027, Block Group 1, Census Tract 801, Volusia County, Florida",11
1000000US121270801001028,121270801001028,"Block 1028, Block Group 1, Census Tract 801, Volusia County, Florida",13
1000000US121270801001029,121270801001029,"Block 1029, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001030,121270801001030,"Block 1030, Block Group 1, Census Tract 801, Volusia County, Florida",10
1000000US121270801001031,121270801001031,"Block 1031, Block Group 1, Census Tract 801, Volusia County, Florida",14
1000000US121270801001032,121270801001032,"Block 1032, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001033,121270801001033,"Block 1033, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001034,121270801001034,"Block 1034, Block Group 1, Census Tract 801, Volusia County, Florida",49
1000000US121270801001035,121270801001035,"Block 1035, Block Group 1, Census Tract 801, Volusia County, Florida",127
1000000US121270801001036,121270801001036,"Block 1036, Block Group 1, Census Tract 801, Volusia County, Florida",6
1000000US121270801001037,121270801001037,"Block 1037, Block Group 1, Census Tract 801, Volusia County, Florida",9
1000000US121270801001038,121270801001038,"Block 1038, Block Group 1, Census Tract 801, Volusia County, Florida",2
1000000US121270801001039,121270801001039,"Block 1039, Block Group 1, Census Tract 801, Volusia County, Florida",3
1000000US121270801001040,121270801001040,"Block 1040, Block Group 1, Census Tract 801, Volusia County, Florida",13
1000000US121270801001041,121270801001041,"Block 1041, Block Group 1, Census Tract 801, Volusia County, Florida",4
1000000US121270801001042,121270801001042,"Block 1042, Block Group 1, Census Tract 801, Volusia County, Florida",6
1000000US121270801001043,121270801001043,"Block 1043, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001044,121270801001044,"Block 1044, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001045,121270801001045,"Block 1045, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001046,121270801001046,"Block 1046, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001047,121270801001047,"Block 1047, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001048,121270801001048,"Block 1048, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001049,121270801001049,"Block 1049, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001050,121270801001050,"Block 1050, Block Group 1, Census Tract 801, Volusia County, Florida",67
1000000US121270801001051,121270801001051,"Block 1051, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001052,121270801001052,"Block 1052, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001053,121270801001053,"Block 1053, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001054,121270801001054,"Block 1054, Block Group 1, Census Tract 801, Volusia County, Florida",10
1000000US121270801001055,121270801001055,"Block 1055, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001056,121270801001056,"Block 1056, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001057,121270801001057,"Block 1057, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001058,121270801001058,"Block 1058, Block Group 1, Census Tract 801, Volusia County, Florida",0
1000000US121270801001059,121270801001059,"Block 1059, Block Group 1, Census Tract 801, Volusia County, Florida",0
