GEO.id,GEO.id2,GEO.display-label,D002,D003,D004
Id,Id2,Geography,Median age -- - Both sexes,Median age -- - Male,Median age -- - Female
1000000US121150001011000,121150001011000,"Block 1000, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011001,121150001011001,"Block 1001, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011002,121150001011002,"Block 1002, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011003,121150001011003,"Block 1003, Block Group 1, Census Tract 1.01, Sarasota County, Florida",57.0,54.5,60.0
1000000US121150001011004,121150001011004,"Block 1004, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011005,121150001011005,"Block 1005, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011006,121150001011006,"Block 1006, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011007,121150001011007,"Block 1007, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011008,121150001011008,"Block 1008, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011009,121150001011009,"Block 1009, Block Group 1, Census Tract 1.01, Sarasota County, Florida",62.7,66.3,60.8
1000000US121150001011010,121150001011010,"Block 1010, Block Group 1, Census Tract 1.01, Sarasota County, Florida",69.5,0.0,69.5
1000000US121150001011011,121150001011011,"Block 1011, Block Group 1, Census Tract 1.01, Sarasota County, Florida",45.8,55.0,41.5
1000000US121150001011012,121150001011012,"Block 1012, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011013,121150001011013,"Block 1013, Block Group 1, Census Tract 1.01, Sarasota County, Florida",30.5,41.0,27.0
1000000US121150001011014,121150001011014,"Block 1014, Block Group 1, Census Tract 1.01, Sarasota County, Florida",69.5,0.0,69.5
1000000US121150001011015,121150001011015,"Block 1015, Block Group 1, Census Tract 1.01, Sarasota County, Florida",55.4,55.2,55.6
1000000US121150001011016,121150001011016,"Block 1016, Block Group 1, Census Tract 1.01, Sarasota County, Florida",73.6,73.3,74.1
1000000US121150001011017,121150001011017,"Block 1017, Block Group 1, Census Tract 1.01, Sarasota County, Florida",60.0,59.5,62.5
1000000US121150001011018,121150001011018,"Block 1018, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011019,121150001011019,"Block 1019, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011020,121150001011020,"Block 1020, Block Group 1, Census Tract 1.01, Sarasota County, Florida",62.0,63.6,60.5
1000000US121150001011021,121150001011021,"Block 1021, Block Group 1, Census Tract 1.01, Sarasota County, Florida",53.6,56.5,51.5
1000000US121150001011022,121150001011022,"Block 1022, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011023,121150001011023,"Block 1023, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011024,121150001011024,"Block 1024, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011025,121150001011025,"Block 1025, Block Group 1, Census Tract 1.01, Sarasota County, Florida",68.9,67.0,69.8
1000000US121150001011026,121150001011026,"Block 1026, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011027,121150001011027,"Block 1027, Block Group 1, Census Tract 1.01, Sarasota County, Florida",25.8,24.8,29.0
1000000US121150001011028,121150001011028,"Block 1028, Block Group 1, Census Tract 1.01, Sarasota County, Florida",62.5,63.0,56.0
1000000US121150001011029,121150001011029,"Block 1029, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001011030,121150001011030,"Block 1030, Block Group 1, Census Tract 1.01, Sarasota County, Florida",62.3,64.5,58.8
1000000US121150001011031,121150001011031,"Block 1031, Block Group 1, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001012000,121150001012000,"Block 2000, Block Group 2, Census Tract 1.01, Sarasota County, Florida",77.9,79.0,77.7
1000000US121150001012001,121150001012001,"Block 2001, Block Group 2, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001012002,121150001012002,"Block 2002, Block Group 2, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
1000000US121150001012003,121150001012003,"Block 2003, Block Group 2, Census Tract 1.01, Sarasota County, Florida",0.0,0.0,0.0
