GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,1-person household,2-person household,3-person household,4-person household,5-person household,6-person household,7-or-more-person household
1000000US121170201012019,121170201012019,"Block 2019, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012020,121170201012020,"Block 2020, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012021,121170201012021,"Block 2021, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012022,121170201012022,"Block 2022, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012023,121170201012023,"Block 2023, Block Group 2, Census Tract 201.01, Seminole County, Florida",4,1,1,1,1,0,0,0
1000000US121170201012024,121170201012024,"Block 2024, Block Group 2, Census Tract 201.01, Seminole County, Florida",3,1,0,0,0,1,0,1
1000000US121170201012025,121170201012025,"Block 2025, Block Group 2, Census Tract 201.01, Seminole County, Florida",2,0,0,1,0,1,0,0
1000000US121170201012026,121170201012026,"Block 2026, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012027,121170201012027,"Block 2027, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012028,121170201012028,"Block 2028, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012029,121170201012029,"Block 2029, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012030,121170201012030,"Block 2030, Block Group 2, Census Tract 201.01, Seminole County, Florida",17,11,5,1,0,0,0,0
1000000US121170201012031,121170201012031,"Block 2031, Block Group 2, Census Tract 201.01, Seminole County, Florida",4,0,4,0,0,0,0,0
1000000US121170201012032,121170201012032,"Block 2032, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012033,121170201012033,"Block 2033, Block Group 2, Census Tract 201.01, Seminole County, Florida",11,7,3,1,0,0,0,0
1000000US121170201012034,121170201012034,"Block 2034, Block Group 2, Census Tract 201.01, Seminole County, Florida",1,0,0,0,0,1,0,0
1000000US121170201012035,121170201012035,"Block 2035, Block Group 2, Census Tract 201.01, Seminole County, Florida",5,1,2,1,1,0,0,0
1000000US121170201012036,121170201012036,"Block 2036, Block Group 2, Census Tract 201.01, Seminole County, Florida",1,0,0,0,0,0,1,0
1000000US121170201012037,121170201012037,"Block 2037, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012038,121170201012038,"Block 2038, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012039,121170201012039,"Block 2039, Block Group 2, Census Tract 201.01, Seminole County, Florida",6,2,2,2,0,0,0,0
1000000US121170201012040,121170201012040,"Block 2040, Block Group 2, Census Tract 201.01, Seminole County, Florida",14,4,6,2,1,0,1,0
1000000US121170201012041,121170201012041,"Block 2041, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012042,121170201012042,"Block 2042, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012043,121170201012043,"Block 2043, Block Group 2, Census Tract 201.01, Seminole County, Florida",18,9,6,2,0,1,0,0
1000000US121170201012044,121170201012044,"Block 2044, Block Group 2, Census Tract 201.01, Seminole County, Florida",5,1,3,1,0,0,0,0
1000000US121170201012045,121170201012045,"Block 2045, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012046,121170201012046,"Block 2046, Block Group 2, Census Tract 201.01, Seminole County, Florida",2,1,0,0,1,0,0,0
1000000US121170201012047,121170201012047,"Block 2047, Block Group 2, Census Tract 201.01, Seminole County, Florida",18,8,5,1,3,1,0,0
1000000US121170201012048,121170201012048,"Block 2048, Block Group 2, Census Tract 201.01, Seminole County, Florida",10,2,6,1,0,0,0,1
1000000US121170201012049,121170201012049,"Block 2049, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201012050,121170201012050,"Block 2050, Block Group 2, Census Tract 201.01, Seminole County, Florida",8,5,1,1,0,1,0,0
1000000US121170201012051,121170201012051,"Block 2051, Block Group 2, Census Tract 201.01, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021000,121170201021000,"Block 1000, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,2,2,2,0,0,0,1
1000000US121170201021001,121170201021001,"Block 1001, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,1,3,1,0,1,0,0
1000000US121170201021002,121170201021002,"Block 1002, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,2,2,1,1,1,0,0
1000000US121170201021003,121170201021003,"Block 1003, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,5,4,0,0,0,0,1
1000000US121170201021004,121170201021004,"Block 1004, Block Group 1, Census Tract 201.02, Seminole County, Florida",16,3,8,1,1,2,0,1
1000000US121170201021005,121170201021005,"Block 1005, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,2,6,0,2,0,0,0
1000000US121170201021006,121170201021006,"Block 1006, Block Group 1, Census Tract 201.02, Seminole County, Florida",13,4,6,0,1,2,0,0
1000000US121170201021007,121170201021007,"Block 1007, Block Group 1, Census Tract 201.02, Seminole County, Florida",20,10,7,2,1,0,0,0
1000000US121170201021008,121170201021008,"Block 1008, Block Group 1, Census Tract 201.02, Seminole County, Florida",9,4,4,1,0,0,0,0
1000000US121170201021009,121170201021009,"Block 1009, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021010,121170201021010,"Block 1010, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,1,5,0,1,0,0,0
1000000US121170201021011,121170201021011,"Block 1011, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021012,121170201021012,"Block 1012, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021013,121170201021013,"Block 1013, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,2,5,1,0,0,0,0
1000000US121170201021014,121170201021014,"Block 1014, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,2,2,0,0,0,0
1000000US121170201021015,121170201021015,"Block 1015, Block Group 1, Census Tract 201.02, Seminole County, Florida",13,8,4,0,0,1,0,0
1000000US121170201021016,121170201021016,"Block 1016, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,5,2,2,1,0,0,0
1000000US121170201021017,121170201021017,"Block 1017, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,0,3,0,2,1,0,0
1000000US121170201021018,121170201021018,"Block 1018, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,1,3,1,1,0,0,0
1000000US121170201021019,121170201021019,"Block 1019, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,2,1,1,0,0,0,0
1000000US121170201021020,121170201021020,"Block 1020, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,4,0,1,0,1,0,0
1000000US121170201021021,121170201021021,"Block 1021, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,3,2,0,1,0,0,0
1000000US121170201021022,121170201021022,"Block 1022, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,0,1,1,1,2,0,0
1000000US121170201021023,121170201021023,"Block 1023, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,3,0,1,0,0,0
1000000US121170201021024,121170201021024,"Block 1024, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,1,1,0,1,1,0,0
1000000US121170201021025,121170201021025,"Block 1025, Block Group 1, Census Tract 201.02, Seminole County, Florida",10,2,3,2,3,0,0,0
1000000US121170201021026,121170201021026,"Block 1026, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,0,2,1,1,0,0,0
1000000US121170201021027,121170201021027,"Block 1027, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,2,1,0,1,0,0
1000000US121170201021028,121170201021028,"Block 1028, Block Group 1, Census Tract 201.02, Seminole County, Florida",7,0,4,0,1,2,0,0
1000000US121170201021029,121170201021029,"Block 1029, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021030,121170201021030,"Block 1030, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021031,121170201021031,"Block 1031, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,2,3,0,0,0,0,1
1000000US121170201021032,121170201021032,"Block 1032, Block Group 1, Census Tract 201.02, Seminole County, Florida",11,3,2,2,1,3,0,0
1000000US121170201021033,121170201021033,"Block 1033, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021034,121170201021034,"Block 1034, Block Group 1, Census Tract 201.02, Seminole County, Florida",4,1,0,0,3,0,0,0
1000000US121170201021035,121170201021035,"Block 1035, Block Group 1, Census Tract 201.02, Seminole County, Florida",0,0,0,0,0,0,0,0
1000000US121170201021036,121170201021036,"Block 1036, Block Group 1, Census Tract 201.02, Seminole County, Florida",5,1,1,2,0,1,0,0
1000000US121170201021037,121170201021037,"Block 1037, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,2,4,0,2,0,0,0
1000000US121170201021038,121170201021038,"Block 1038, Block Group 1, Census Tract 201.02, Seminole County, Florida",3,1,1,0,0,1,0,0
1000000US121170201021039,121170201021039,"Block 1039, Block Group 1, Census Tract 201.02, Seminole County, Florida",3,1,0,1,0,1,0,0
1000000US121170201021040,121170201021040,"Block 1040, Block Group 1, Census Tract 201.02, Seminole County, Florida",9,3,5,1,0,0,0,0
1000000US121170201021041,121170201021041,"Block 1041, Block Group 1, Census Tract 201.02, Seminole County, Florida",8,3,3,2,0,0,0,0
1000000US121170201021042,121170201021042,"Block 1042, Block Group 1, Census Tract 201.02, Seminole County, Florida",6,1,3,1,0,1,0,0
1000000US121170201021043,121170201021043,"Block 1043, Block Group 1, Census Tract 201.02, Seminole County, Florida",2,1,1,0,0,0,0,0
